Epoch: 1/500, Batch: 83/884, ETA: 3 days, 1:32:42.762567, D loss: 0.740803, G loss: 35.902069, loss_pixel: 13.259279, loss_adv: 2.050114, loss_char_A: 3.651587, loss_CX: 11.950615, loss_attr:  4.990474
Epoch: 1/500, Batch: 84/884, ETA: 3 days, 2:18:29.632414, D loss: 0.890086, G loss: 39.797436, loss_pixel: 12.244050, loss_adv: 7.202816, loss_char_A: 3.696311, loss_CX: 11.860590, loss_attr:  4.793668
Epoch: 1/500, Batch: 85/884, ETA: 3 days, 3:22:40.144037, D loss: 1.040278, G loss: 35.450993, loss_pixel: 13.311204, loss_adv: 0.888163, loss_char_A: 4.035755, loss_CX: 12.249433, loss_attr:  4.966439
Epoch: 1/500, Batch: 86/884, ETA: 3 days, 4:05:40.324116, D loss: 0.830640, G loss: 40.291138, loss_pixel: 13.686345, loss_adv: 6.126212, loss_char_A: 3.419146, loss_CX: 11.993584, loss_attr:  5.065851
Epoch: 1/500, Batch: 87/884, ETA: 3 days, 2:51:51.541768, D loss: 0.612933, G loss: 34.821026, loss_pixel: 11.470747, loss_adv: 4.309355, loss_char_A: 2.964908, loss_CX: 11.371588, loss_attr:  4.704429
Epoch: 1/500, Batch: 88/884, ETA: 3 days, 2:08:37.423948, D loss: 0.697208, G loss: 32.791878, loss_pixel: 11.873428, loss_adv: 2.183653, loss_char_A: 2.803110, loss_CX: 11.159800, loss_attr:  4.771889
Epoch: 1/500, Batch: 89/884, ETA: 3 days, 1:13:03.489310, D loss: 0.654888, G loss: 37.546261, loss_pixel: 12.970656, loss_adv: 2.913774, loss_char_A: 3.162771, loss_CX: 13.684904, loss_attr:  4.814155
Epoch: 1/500, Batch: 90/884, ETA: 3 days, 1:45:27.934011, D loss: 0.640116, G loss: 38.218689, loss_pixel: 13.737824, loss_adv: 4.149874, loss_char_A: 2.873451, loss_CX: 12.794290, loss_attr:  4.663250
Epoch: 1/500, Batch: 91/884, ETA: 3 days, 2:27:22.064756, D loss: 0.629057, G loss: 36.888920, loss_pixel: 12.662010, loss_adv: 3.988456, loss_char_A: 3.022439, loss_CX: 12.435659, loss_attr:  4.780354
Epoch: 1/500, Batch: 92/884, ETA: 2 days, 23:21:02.718979, D loss: 0.654315, G loss: 36.154144, loss_pixel: 12.297549, loss_adv: 2.970791, loss_char_A: 3.353866, loss_CX: 12.568538, loss_attr:  4.963398
Epoch: 1/500, Batch: 93/884, ETA: 3 days, 1:25:22.918360, D loss: 0.621987, G loss: 36.362656, loss_pixel: 12.039926, loss_adv: 4.058356, loss_char_A: 3.599650, loss_CX: 11.966110, loss_attr:  4.698613
Epoch: 1/500, Batch: 94/884, ETA: 3 days, 1:24:26.380369, D loss: 0.622933, G loss: 38.899860, loss_pixel: 13.836777, loss_adv: 4.005676, loss_char_A: 3.580077, loss_CX: 12.583314, loss_attr:  4.894016
Epoch: 1/500, Batch: 95/884, ETA: 3 days, 2:13:10.566802, D loss: 0.701266, G loss: 34.242680, loss_pixel: 11.641361, loss_adv: 2.513402, loss_char_A: 2.754804, loss_CX: 12.544267, loss_attr:  4.788846
Epoch: 1/500, Batch: 96/884, ETA: 3 days, 2:44:00.449376, D loss: 0.705475, G loss: 36.970856, loss_pixel: 11.686337, loss_adv: 4.969517, loss_char_A: 3.255208, loss_CX: 12.025407, loss_attr:  5.034390
Epoch: 1/500, Batch: 97/884, ETA: 3 days, 1:33:40.811011, D loss: 0.797928, G loss: 39.128704, loss_pixel: 12.445080, loss_adv: 1.973146, loss_char_A: 5.483899, loss_CX: 14.025709, loss_attr:  5.200870
Epoch: 1/500, Batch: 98/884, ETA: 3 days, 2:42:58.874981, D loss: 0.742231, G loss: 39.482441, loss_pixel: 12.575774, loss_adv: 4.991257, loss_char_A: 3.567786, loss_CX: 13.387209, loss_attr:  4.960415
